rank,percentile_rank,book_id,title,author,rating,rating_category,rating_tier,is_high_rated,title_length,title_complexity,word_count,author_count,author_name_length,has_series_info,series_number,title_type,has_subtitle,has_middle_name,estimated_popularity
1412,46.4,11111572,"Burning Lamp (Arcane Society, #8; Dreamlight Trilogy, #2)",Amanda Quick,4.09,Excellent,Tier_6,True,57,Complex,8,1,12,True,8.0,Series,False,False,Average
1413,46.4,16948,"Children of God (The Sparrow, #2)",Mary Doria Russell,4.09,Excellent,Tier_6,True,33,Moderate,6,1,18,True,2.0,Series,False,True,Average
1414,46.4,149505,Collected Poems,Ted Hughes,4.09,Excellent,Tier_6,True,15,Simple,2,1,10,False,,Standard,False,False,Average
1415,46.5,37676485,"Dark Game (DI Kelly Porter, #1)",Rachel Lynch,4.09,Excellent,Tier_6,True,31,Moderate,6,1,12,True,1.0,Series,False,False,Average
1416,46.5,7082,Do Androids Dream of Electric Sheep?,Philip K. Dick,4.09,Excellent,Tier_6,True,36,Moderate,6,1,14,False,,Standard,False,True,Average
1417,46.5,318335,Fatelessness,Imre Kertész,4.09,Excellent,Tier_6,True,12,Simple,1,1,12,False,,Standard,False,False,Average
1418,46.6,214151222,"Fearless (The Powerless Trilogy, #3)",Lauren  Roberts,4.09,Excellent,Tier_6,True,36,Moderate,5,1,15,True,3.0,Series,False,False,Average
1419,46.6,60746476,Financial Feminist: Overcome the Patriarchy's Bullsh*t to Master Your Money and Build a Life You Love,Tori Dunlap,4.09,Excellent,Tier_6,True,101,Very Complex,16,1,11,False,,Subtitle,True,False,Average
1420,46.6,23214337,"Forensics: What Bugs, Burns, Prints, DNA and More Tell Us About Crime",Val McDermid,4.09,Excellent,Tier_6,True,69,Very Complex,12,1,12,False,,Subtitle,True,False,Average
1421,46.7,1142436,Genesis Unbound: A Provocative New Look at the Creation Account,John H. Sailhamer,4.09,Excellent,Tier_6,True,63,Very Complex,10,1,17,False,,Subtitle,True,True,Average
1422,46.7,18468256,"Grim (Tornians, #1)",M.K. Eidem,4.09,Excellent,Tier_6,True,19,Simple,3,1,10,True,1.0,Series,False,False,Average
1423,46.7,6366437,Half Broke Horses,Jeannette Walls,4.09,Excellent,Tier_6,True,17,Simple,3,1,15,False,,Standard,False,False,Average
1424,46.8,311864,"Heroes Die (The Acts of Caine, #1)",Matthew Woodring Stover,4.09,Excellent,Tier_6,True,34,Moderate,7,1,23,True,1.0,Series,False,True,Average
1425,46.8,24800,House of Leaves,Mark Z. Danielewski,4.09,Excellent,Tier_6,True,15,Simple,3,1,19,False,,Standard,False,True,Average
1426,46.8,36204301,"How Women Rise: Break the 12 Habits Holding You Back from Your Next Raise, Promotion, or Job",Sally Helgesen,4.09,Excellent,Tier_6,True,92,Very Complex,17,1,14,False,,Subtitle,True,False,Average
1427,46.9,27276318,"It Ends with Us (It Ends with Us, #1)",Colleen Hoover,4.09,Excellent,Tier_6,True,37,Moderate,9,1,14,True,1.0,Series,False,False,Average
1428,46.9,17262206,"Lawrence in Arabia: War, Deceit, Imperial Folly, and the Making of the Modern Middle East",Scott Anderson,4.09,Excellent,Tier_6,True,89,Very Complex,15,1,14,False,,Subtitle,True,False,Average
1429,46.9,111020,"Lost Truth (Truth, #4)",Dawn Cook,4.09,Excellent,Tier_6,True,22,Moderate,4,1,9,True,4.0,Series,False,False,Average
1430,47.0,201342,"Mattimeo (Redwall, #3)",Brian Jacques,4.09,Excellent,Tier_6,True,22,Moderate,3,1,13,True,3.0,Series,False,False,Average
1431,47.0,427083,Not Her Real Name and Other Stories,Emily Perkins,4.09,Excellent,Tier_6,True,35,Moderate,7,1,13,False,,Standard,False,False,Average
1432,47.0,37907938,"Orope - The White Snake (Whisperers of the Gods, #1)",Guenevere Lee,4.09,Excellent,Tier_6,True,52,Complex,10,1,13,True,1.0,Series,False,False,Average
1433,47.1,68452,"Pani Jeziora (Saga o Wiedźminie, #5)",Andrzej Sapkowski,4.09,Excellent,Tier_6,True,36,Moderate,6,1,17,True,5.0,Series,False,False,Average
1434,47.1,79378,"Roses Are Red (Alex Cross, #6)",James  Patterson,4.09,Excellent,Tier_6,True,30,Moderate,6,1,16,True,6.0,Series,False,False,Average
1435,47.1,40873273,Snow Flower and the Secret Fan,Lisa See,4.09,Excellent,Tier_6,True,30,Moderate,6,1,8,False,,Standard,False,False,Average
1436,47.2,13659,"Tales from Earthsea (Earthsea Cycle, #5)",Ursula K. Le Guin,4.09,Excellent,Tier_6,True,40,Moderate,6,1,17,True,5.0,Series,False,True,Average
1437,47.2,117047,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,Richard Dawkins,4.09,Excellent,Tier_6,True,85,Very Complex,13,1,15,False,,Subtitle,True,False,Average
1438,47.2,12021,The Crow Road,Iain Banks,4.09,Excellent,Tier_6,True,13,Simple,3,1,10,False,,Standard,False,False,Average
1439,47.3,133460,"The Phoenix Guards (Khaavren Romances, #1)",Steven Brust,4.09,Excellent,Tier_6,True,42,Complex,6,1,12,True,1.0,Series,False,False,Average
1440,47.3,198712881,"The Reaping (Steinbeck and Reed, #2)",Jess Lourey,4.09,Excellent,Tier_6,True,36,Moderate,6,1,11,True,2.0,Series,False,False,Average
1441,47.3,182484360,The Reappearance of Rachel Price,Holly  Jackson,4.09,Excellent,Tier_6,True,32,Moderate,5,1,14,False,,Standard,False,False,Average
1442,47.4,61613291,The Secret Life of Sunflowers,Marta Molnar,4.09,Excellent,Tier_6,True,29,Moderate,5,1,12,False,,Standard,False,False,Average
1443,47.4,13369678,"The Vincent Brothers (The Vincent Boys, #2)",Abbi Glines,4.09,Excellent,Tier_6,True,43,Complex,7,1,11,True,2.0,Series,False,False,Average
1444,47.4,140225,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,4.09,Excellent,Tier_6,True,57,Complex,10,1,10,True,3.0,Series,False,False,Average
1445,47.5,27001,"The Well of Lost Plots (Thursday Next, #3)",Jasper Fforde,4.09,Excellent,Tier_6,True,42,Complex,8,1,13,True,3.0,Series,False,False,Average
1446,47.5,795639,The White Boy Shuffle,Paul Beatty,4.09,Excellent,Tier_6,True,21,Moderate,4,1,11,False,,Standard,False,False,Average
1447,47.5,9463960,"Veiled Rose (Tales of Goldstone Wood, #2)",Anne Elisabeth Stengl,4.09,Excellent,Tier_6,True,41,Complex,7,1,21,True,2.0,Series,False,True,Average
1448,47.6,336236,"A Question of Blood (Inspector Rebus, #14)",Ian Rankin,4.08,Excellent,Tier_6,True,42,Complex,7,1,10,True,14.0,Series,False,False,Average
1449,47.6,51824384,"Act Your Age, Eve Brown (The Brown Sisters, #3)",Talia Hibbert,4.08,Excellent,Tier_6,True,47,Complex,9,1,13,True,3.0,Series,False,False,Average
1450,47.6,11806716,"Blackout (Newsflesh, #3)",Mira Grant,4.08,Excellent,Tier_6,True,24,Moderate,3,1,10,True,3.0,Series,False,False,Average
1451,47.7,222093,City,Clifford D. Simak,4.08,Excellent,Tier_6,True,4,Simple,1,1,17,False,,Standard,False,True,Average
1452,47.7,2435104,Confederates,Thomas Keneally,4.08,Excellent,Tier_6,True,12,Simple,1,1,15,False,,Standard,False,False,Average
1453,47.7,16315,Crooked House,Agatha Christie,4.08,Excellent,Tier_6,True,13,Simple,2,1,15,False,,Standard,False,False,Average
1454,47.8,15898745,Declutter Now!: Uncovering the Hidden Joy and Freedom in Your Life,Sherry Gareis,4.08,Excellent,Tier_6,True,66,Very Complex,11,1,13,False,,Subtitle,True,False,Average
1455,47.8,8428064,"Demonglass (Hex Hall, #2)",Rachel Hawkins,4.08,Excellent,Tier_6,True,25,Moderate,4,1,14,True,2.0,Series,False,False,Average
1456,47.8,655623,Dependent Rational Animals: Why Human Beings Need the Virtues,Alasdair MacIntyre,4.08,Excellent,Tier_6,True,61,Very Complex,9,1,18,False,,Subtitle,True,False,Average
1457,47.8,220969,"Die Trying (Jack Reacher, #2)",Lee Child,4.08,Excellent,Tier_6,True,29,Moderate,5,1,9,True,2.0,Series,False,False,Average
1458,47.9,38227140,Djinn,Sang Kromah,4.08,Excellent,Tier_6,True,5,Simple,1,1,11,False,,Standard,False,False,Average
1459,47.9,91201,Doctors,Erich Segal,4.08,Excellent,Tier_6,True,7,Simple,1,1,11,False,,Standard,False,False,Average
1460,47.9,332980,FDR,Jean Edward Smith,4.08,Excellent,Tier_6,True,3,Simple,1,1,17,False,,Standard,False,True,Average
1461,48.0,6693,Fantastic Mr. Fox,Roald Dahl,4.08,Excellent,Tier_6,True,17,Simple,3,1,10,False,,Standard,False,False,Average
1462,48.0,27213329,Grit: The Power of Passion and Perseverance,Angela Duckworth,4.08,Excellent,Tier_6,True,43,Complex,7,1,16,False,,Subtitle,True,False,Average
1463,48.0,35064610,"Huntress (Life After, #1)",Julie  Hall,4.08,Excellent,Tier_6,True,25,Moderate,4,1,11,True,1.0,Series,False,False,Average
1464,48.1,15793231,If You Find Me,Emily  Murdoch,4.08,Excellent,Tier_6,True,14,Simple,4,1,14,False,,Standard,False,False,Average
1465,48.1,349090,"Infinity Welcomes Careful Drivers (Red Dwarf, #1)",Grant Naylor,4.08,Excellent,Tier_6,True,49,Complex,7,1,12,True,1.0,Series,False,False,Average
1466,48.1,616070,Jackson Rule,Dinah McCall,4.08,Excellent,Tier_6,True,12,Simple,2,1,12,False,,Standard,False,False,Average
1467,48.2,3103,Maurice,E.M. Forster,4.08,Excellent,Tier_6,True,7,Simple,1,1,12,False,,Standard,False,False,Average
1468,48.2,3271828,"More Murderous Maths (Murderous Maths, #2)",Kjartan Poskitt,4.08,Excellent,Tier_6,True,42,Complex,6,1,15,True,2.0,Series,False,False,Average
1469,48.2,10037,No Exit and Three Other Plays,Jean-Paul Sartre,4.08,Excellent,Tier_6,True,29,Moderate,6,1,16,False,,Standard,False,False,Average
1470,48.3,33124137,Pet Sematary,Stephen        King,4.08,Excellent,Tier_6,True,12,Simple,2,1,19,False,,Standard,False,False,Average
1471,48.3,11559200,"Shadow of Night (All Souls, #2)",Deborah Harkness,4.08,Excellent,Tier_6,True,31,Moderate,6,1,16,True,2.0,Series,False,False,Average
1472,48.3,43228184,Shalmar,Serena Whynd,4.08,Excellent,Tier_6,True,7,Simple,1,1,12,False,,Standard,False,False,Average
1473,48.4,550939,"Shock Wave (Dirk Pitt, #13)",Clive Cussler,4.08,Excellent,Tier_6,True,27,Moderate,5,1,13,True,13.0,Series,False,False,Average
1474,48.4,39796,"Sidetracked (Kurt Wallander, #5)",Henning Mankell,4.08,Excellent,Tier_6,True,32,Moderate,4,1,15,True,5.0,Series,False,False,Average
1475,48.4,149149,So Big,Edna Ferber,4.08,Excellent,Tier_6,True,6,Simple,2,1,11,False,,Standard,False,False,Average
1476,48.5,30594,"Speak, Memory",Vladimir Nabokov,4.08,Excellent,Tier_6,True,13,Simple,2,1,16,False,,Standard,False,False,Average
1477,48.5,1191652,"The Amazing Maurice & His Educated Rodents (Discworld, #28)",Terry Pratchett,4.08,Excellent,Tier_6,True,59,Complex,9,1,15,True,28.0,Series,False,False,Average
1478,48.5,34534,"The Amazing Maurice and His Educated Rodents (Discworld, #28)",Terry Pratchett,4.08,Excellent,Tier_6,True,61,Very Complex,9,1,15,True,28.0,Series,False,False,Average
1479,48.6,11765920,"The Calling (Darkness Rising, #2)",Kelley Armstrong,4.08,Excellent,Tier_6,True,33,Moderate,5,1,16,True,2.0,Series,False,False,Average
1480,48.6,254799,The Creative Habit: Learn It and Use It for Life,Twyla Tharp,4.08,Excellent,Tier_6,True,48,Complex,10,1,11,False,,Subtitle,True,False,Average
1481,48.6,36593678,The Divinity Bureau,Tessa Clare,4.08,Excellent,Tier_6,True,19,Simple,3,1,11,False,,Standard,False,False,Average
1482,48.7,47558,"The Gashlycrumb Tinies (The Vinegar Works, #1)",Edward Gorey,4.08,Excellent,Tier_6,True,46,Complex,7,1,12,True,1.0,Series,False,False,Average
1483,48.7,169959,"The King's Buccaneer (Krondor's Sons, #2)",Raymond E. Feist,4.08,Excellent,Tier_6,True,41,Complex,6,1,16,True,2.0,Series,False,True,Average
1484,48.7,21104828,The Lake House,Kate Morton,4.08,Excellent,Tier_6,True,14,Simple,3,1,11,False,,Standard,False,False,Average
1485,48.8,112849,The Machinery of Freedom: Guide to a Radical Capitalism,David D. Friedman,4.08,Excellent,Tier_6,True,55,Complex,9,1,17,False,,Subtitle,True,True,Average
1486,48.8,28250,The Novice (The Black Magician Trilogy #2),Trudi Canavan,4.08,Excellent,Tier_6,True,42,Complex,7,1,13,True,2.0,Series,False,False,Average
1487,48.8,9730223,The Origins of Life: From the Birth of Life to the Origin of Language,John Maynard Smith,4.08,Excellent,Tier_6,True,69,Very Complex,14,1,18,False,,Subtitle,True,True,Average
1488,48.9,23197296,"The Paradox (Oversight Trilogy, #2)",Charlie Fletcher,4.08,Excellent,Tier_6,True,35,Moderate,5,1,16,True,2.0,Series,False,False,Average
1489,48.9,16718083,"The Redemption of Callie & Kayden (The Coincidence, #2)",Jessica Sorensen,4.08,Excellent,Tier_6,True,55,Complex,9,1,16,True,2.0,Series,False,False,Average
1490,48.9,953773,The Revolution Betrayed,Leon Trotsky,4.08,Excellent,Tier_6,True,23,Moderate,3,1,12,False,,Standard,False,False,Average
1491,49.0,12365,The Risk Pool,Richard Russo,4.08,Excellent,Tier_6,True,13,Simple,3,1,13,False,,Standard,False,False,Average
1492,49.0,185292,"The Ruins of Ambrai (Exiles, #1)",Melanie Rawn,4.08,Excellent,Tier_6,True,32,Moderate,6,1,12,True,1.0,Series,False,False,Average
1493,49.0,228244,"This Way for the Gas, Ladies and Gentlemen",Tadeusz Borowski,4.08,Excellent,Tier_6,True,42,Complex,8,1,16,False,,Standard,False,False,Average
1494,49.1,5306,Travels with Charley: In Search of America,John Steinbeck,4.08,Excellent,Tier_6,True,42,Complex,7,1,14,False,,Subtitle,True,False,Average
1495,49.1,62056013,"Twisted Games (Twisted, #2)",Ana Huang,4.08,Excellent,Tier_6,True,27,Moderate,4,1,9,True,2.0,Series,False,False,Average
1496,49.1,42112257,"Virgil the Hound: Against All Odds, One Hound Breaks Away From the Pack",Tere Albanese,4.08,Excellent,Tier_6,True,71,Very Complex,13,1,13,False,,Subtitle,True,False,Average
1497,49.2,5310515,When You Reach Me,Rebecca Stead,4.08,Excellent,Tier_6,True,17,Simple,4,1,13,False,,Standard,False,False,Average
1498,49.2,1772910,White Nights,Fyodor Dostoevsky,4.08,Excellent,Tier_6,True,12,Simple,2,1,17,False,,Standard,False,False,Average
1499,49.2,53916157,"Win (Windsor Horne Lockwood III, #1)",Harlan Coben,4.08,Excellent,Tier_6,True,36,Moderate,6,1,12,True,1.0,Series,False,False,Average
1500,49.3,905459,Wolf Solent,John Cowper Powys,4.08,Excellent,Tier_6,True,11,Simple,2,1,17,False,,Standard,False,True,Average
1501,49.3,156534,"Y: The Last Man, Vol. 1: Unmanned",Brian K. Vaughan,4.08,Excellent,Tier_6,True,33,Moderate,7,1,16,False,,Subtitle,True,True,Average
1502,49.3,11459786,Ο άνθρωπος που έγινε Θεός,Gerald Messadié,4.08,Excellent,Tier_6,True,25,Moderate,5,1,15,False,,Standard,False,False,Average
1503,49.4,13890,"A Crown of Swords (The Wheel of Time, #7)",Robert Jordan,4.07,Excellent,Tier_5,True,41,Complex,9,1,13,True,7.0,Series,False,False,Average
1504,49.4,328766,A Kestrel for a Knave,Barry Hines,4.07,Excellent,Tier_5,True,21,Moderate,5,1,11,False,,Standard,False,False,Average
1505,49.4,915070,"A Rare Benedictine (Chronicles of Brother Cadfael, #0.5)",Ellis Peters,4.07,Excellent,Tier_5,True,56,Complex,8,1,12,False,0.0,Standard,False,False,Average
1506,49.5,77276,"A Swiftly Tilting Planet (Time Quintet, #3)",Madeleine L'Engle,4.07,Excellent,Tier_5,True,43,Complex,7,1,17,True,3.0,Series,False,False,Average
1507,49.5,232123,"All That Remains (Kay Scarpetta, #3)",Patricia Cornwell,4.07,Excellent,Tier_5,True,36,Moderate,6,1,17,True,3.0,Series,False,False,Average
1508,49.5,361487,Becoming Naomi León,Pam Muñoz Ryan,4.07,Excellent,Tier_5,True,19,Simple,3,1,14,False,,Standard,False,True,Average
1509,49.6,6371117,"Betrayals (Strange Angels, #2)",Lili St. Crow,4.07,Excellent,Tier_5,True,30,Moderate,4,1,13,True,2.0,Series,False,True,Average
1510,49.6,6667,"Boy: Tales of Childhood (Roald Dahl's Autobiography, #1)",Roald Dahl,4.07,Excellent,Tier_5,True,56,Complex,8,1,10,True,1.0,Series_Subtitle,True,False,Average
1511,49.6,256683,"City of Bones (The Mortal Instruments, #1)",Cassandra Clare,4.07,Excellent,Tier_5,True,42,Complex,7,1,15,True,1.0,Series,False,False,Average
1512,49.7,6752378,"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,4.07,Excellent,Tier_5,True,50,Complex,8,1,15,True,4.0,Series,False,False,Average
1513,49.7,48119,"Coyote Waits (Leaphorn & Chee, #10)",Tony Hillerman,4.07,Excellent,Tier_5,True,35,Moderate,6,1,14,True,10.0,Series,False,False,Average
1514,49.7,79917,Crowds and Power,Elias Canetti,4.07,Excellent,Tier_5,True,16,Simple,3,1,13,False,,Standard,False,False,Average
1515,49.8,1691271,Dina's Book,Herbjørg Wassmo,4.07,Excellent,Tier_5,True,11,Simple,2,1,15,False,,Standard,False,False,Average
1516,49.8,16056408,"Easy (Contours of the Heart, #1)",Tammara Webber,4.07,Excellent,Tier_5,True,32,Moderate,6,1,14,True,1.0,Series,False,False,Average
1517,49.8,29582,"Foundation and Earth (Foundation, #5)",Isaac Asimov,4.07,Excellent,Tier_5,True,37,Moderate,5,1,12,True,5.0,Series,False,False,Average
1518,49.9,13153693,Ghettoside: A True Story of Murder in America,Jill Leovy,4.07,Excellent,Tier_5,True,45,Complex,8,1,10,False,,Subtitle,True,False,Average
1519,49.9,25937741,Half a Lifelong Romance,Eileen Chang,4.07,Excellent,Tier_5,True,23,Moderate,4,1,12,False,,Standard,False,False,Average
1520,49.9,843846,"Heart of the Wilderness (Women of the West, #8)",Janette Oke,4.07,Excellent,Tier_5,True,47,Complex,9,1,11,True,8.0,Series,False,False,Average
1521,50.0,18047306,"House of Blades (Traveler's Gate, #1)",Will Wight,4.07,Excellent,Tier_5,True,37,Moderate,6,1,10,True,1.0,Series,False,False,Average
1522,50.0,14554,"If Tomorrow Comes (Tracy Whitney, #1)",Sidney Sheldon,4.07,Excellent,Tier_5,True,37,Moderate,6,1,14,True,1.0,Series,False,False,Average
1523,50.0,187753,"Inside the Shadow City (Kiki Strike, #1)",Kirsten Miller,4.07,Excellent,Tier_5,True,40,Moderate,7,1,14,True,1.0,Series,False,False,Average
1524,50.0,15818362,Into the Darkest Corner,Elizabeth Haynes,4.07,Excellent,Tier_5,True,23,Moderate,4,1,16,False,,Standard,False,False,Average
1525,50.1,58946139,Last Seen in Lapaz (Emma Djan Investigation #3),Kwei Quartey,4.07,Excellent,Tier_5,True,47,Complex,8,1,12,True,3.0,Series,False,False,Average
1526,50.1,11752,Lost in the City,Edward P. Jones,4.07,Excellent,Tier_5,True,16,Simple,4,1,15,False,,Standard,False,True,Average
1527,50.1,31845516,Love Warrior,Glennon Doyle Melton,4.07,Excellent,Tier_5,True,12,Simple,2,1,20,False,,Standard,False,True,Average
1528,50.2,23604559,My Grandmother Asked Me to Tell You She's Sorry,Fredrik Backman,4.07,Excellent,Tier_5,True,47,Complex,9,1,15,False,,Standard,False,False,Average
1529,50.2,187065,"New Spring (The Wheel of Time, #0)",Robert Jordan,4.07,Excellent,Tier_5,True,34,Moderate,7,1,13,True,0.0,Series,False,False,Average
1530,50.2,43522585,"Old Bones (Nora Kelly, #1)",Douglas Preston,4.07,Excellent,Tier_5,True,26,Moderate,5,1,15,True,1.0,Series,False,False,Average
1531,50.3,402128,Old Possum's Book of Practical Cats,T.S. Eliot,4.07,Excellent,Tier_5,True,35,Moderate,6,1,10,False,,Standard,False,False,Average
1532,50.3,7839024,"Seer of Sevenwaters (Sevenwaters, #5)",Juliet Marillier,4.07,Excellent,Tier_5,True,37,Moderate,5,1,16,True,5.0,Series,False,False,Average
1533,50.3,187747,Small Craft Warnings: Stories (Western Literature and Fiction Series),Kate Braverman,4.07,Excellent,Tier_5,True,69,Very Complex,9,1,14,False,,Subtitle,True,False,Average
1534,50.4,13152,"The Angel Experiment (Maximum Ride, #1)",James  Patterson,4.07,Excellent,Tier_5,True,39,Moderate,6,1,16,True,1.0,Series,False,False,Average
1535,50.4,6539,"The Body Farm (Kay Scarpetta, #5)",Patricia Cornwell,4.07,Excellent,Tier_5,True,33,Moderate,6,1,17,True,5.0,Series,False,False,Average
1536,50.4,7144426,"The Bourne Objective (Jason Bourne, #8)",Eric Van Lustbader,4.07,Excellent,Tier_5,True,39,Moderate,6,1,18,True,8.0,Series,False,True,Average
1537,50.5,558681,"The Bristling Wood (Deverry, #3)",Katharine Kerr,4.07,Excellent,Tier_5,True,32,Moderate,5,1,14,True,3.0,Series,False,False,Average
1538,50.5,187181,"The Chosen (Reuven Malter, #1)",Chaim Potok,4.07,Excellent,Tier_5,True,30,Moderate,5,1,11,True,1.0,Series,False,False,Average
1539,50.5,28256439,"The Hidden Life of Trees: What They Feel, How They Communicate: Discoveries from a Secret World",Peter Wohlleben,4.07,Excellent,Tier_5,True,95,Very Complex,16,1,15,False,,Subtitle,True,False,Average
1540,50.6,1375,The Iliad / The Odyssey,Homer,4.07,Excellent,Tier_5,True,23,Moderate,5,1,5,False,,Standard,False,False,Average
